bird_name,count,Year,Transect,Temp,ObservCond,Bay
Black Scoter,0,1994,131,3.5,Good,Uyak
Common Merganser,0,1994,131,3.5,Good,Uyak
Common Murre,76,1994,131,3.5,Good,Uyak
Cormorant,3,1994,131,3.5,Good,Uyak
Harlequin Duck,0,1994,131,3.5,Good,Uyak
Horned Grebe,0,1994,131,3.5,Good,Uyak
Loon,0,1994,131,3.5,Good,Uyak
Marbled Murrelet,19,1994,131,3.5,Good,Uyak
Long-tailed Duck,3,1994,131,3.5,Good,Uyak
Pigeon Guillemot,0,1994,131,3.5,Good,Uyak
Red-breasted Merganser,6,1994,131,3.5,Good,Uyak
Red-necked Grebe,1,1994,131,3.5,Good,Uyak
Surf Scoter,0,1994,131,3.5,Good,Uyak
White-winged Scoter,0,1994,131,3.5,Good,Uyak
Barrow's Goldeneye,0,1995,131,3,Excellent,Uyak
Black Scoter,8,1995,131,3,Excellent,Uyak
Common Merganser,0,1995,131,3,Excellent,Uyak
Common Murre,274,1995,131,3,Excellent,Uyak
Cormorant,2,1995,131,3,Excellent,Uyak
Harlequin Duck,11,1995,131,3,Excellent,Uyak
Horned Grebe,0,1995,131,3,Excellent,Uyak
Loon,0,1995,131,3,Excellent,Uyak
Marbled Murrelet,10,1995,131,3,Excellent,Uyak
Long-tailed Duck,34,1995,131,3,Excellent,Uyak
Pigeon Guillemot,0,1995,131,3,Excellent,Uyak
Red-breasted Merganser,4,1995,131,3,Excellent,Uyak
Red-necked Grebe,0,1995,131,3,Excellent,Uyak
Surf Scoter,0,1995,131,3,Excellent,Uyak
White-winged Scoter,0,1995,131,3,Excellent,Uyak
Barrow's Goldeneye,0,1996,131,3.5,Good,Uyak
Black Scoter,0,1996,131,3.5,Good,Uyak
Common Merganser,0,1996,131,3.5,Good,Uyak
Common Murre,141,1996,131,3.5,Good,Uyak
Cormorant,0,1996,131,3.5,Good,Uyak
Harlequin Duck,0,1996,131,3.5,Good,Uyak
Horned Grebe,0,1996,131,3.5,Good,Uyak
Loon,0,1996,131,3.5,Good,Uyak
Marbled Murrelet,4,1996,131,3.5,Good,Uyak
Long-tailed Duck,20,1996,131,3.5,Good,Uyak
Pigeon Guillemot,0,1996,131,3.5,Good,Uyak
Red-breasted Merganser,6,1996,131,3.5,Good,Uyak
Red-necked Grebe,0,1996,131,3.5,Good,Uyak
Surf Scoter,0,1996,131,3.5,Good,Uyak
White-winged Scoter,14,1996,131,3.5,Good,Uyak
Barrow's Goldeneye,2,1997,131,3,Excellent,Uyak
Black Scoter,0,1997,131,3,Excellent,Uyak
Common Merganser,0,1997,131,3,Excellent,Uyak
Common Murre,13,1997,131,3,Excellent,Uyak
Cormorant,4,1997,131,3,Excellent,Uyak
Harlequin Duck,2,1997,131,3,Excellent,Uyak
Horned Grebe,0,1997,131,3,Excellent,Uyak
Loon,1,1997,131,3,Excellent,Uyak
Marbled Murrelet,1,1997,131,3,Excellent,Uyak
Long-tailed Duck,0,1997,131,3,Excellent,Uyak
Pigeon Guillemot,1,1997,131,3,Excellent,Uyak
Red-breasted Merganser,0,1997,131,3,Excellent,Uyak
Red-necked Grebe,1,1997,131,3,Excellent,Uyak
Surf Scoter,0,1997,131,3,Excellent,Uyak
White-winged Scoter,13,1997,131,3,Excellent,Uyak
Barrow's Goldeneye,0,1999,131,2.2,Excellent,Uyak
Black Scoter,15,1999,131,2.2,Excellent,Uyak
Common Merganser,0,1999,131,2.2,Excellent,Uyak
Common Murre,41,1999,131,2.2,Excellent,Uyak
Cormorant,3,1999,131,2.2,Excellent,Uyak
Harlequin Duck,0,1999,131,2.2,Excellent,Uyak
Horned Grebe,6,1999,131,2.2,Excellent,Uyak
Loon,0,1999,131,2.2,Excellent,Uyak
Marbled Murrelet,0,1999,131,2.2,Excellent,Uyak
Long-tailed Duck,18,1999,131,2.2,Excellent,Uyak
Pigeon Guillemot,2,1999,131,2.2,Excellent,Uyak
Red-breasted Merganser,0,1999,131,2.2,Excellent,Uyak
Red-necked Grebe,2,1999,131,2.2,Excellent,Uyak
Surf Scoter,0,1999,131,2.2,Excellent,Uyak
White-winged Scoter,7,1999,131,2.2,Excellent,Uyak
Barrow's Goldeneye,4,2000,131,2.5,Excellent,Uyak
Black Scoter,0,2000,131,2.5,Excellent,Uyak
Common Merganser,0,2000,131,2.5,Excellent,Uyak
Common Murre,209,2000,131,2.5,Excellent,Uyak
Cormorant,1,2000,131,2.5,Excellent,Uyak
Harlequin Duck,7,2000,131,2.5,Excellent,Uyak
Horned Grebe,1,2000,131,2.5,Excellent,Uyak
Loon,3,2000,131,2.5,Excellent,Uyak
Marbled Murrelet,0,2000,131,2.5,Excellent,Uyak
Long-tailed Duck,0,2000,131,2.5,Excellent,Uyak
Pigeon Guillemot,3,2000,131,2.5,Excellent,Uyak
Red-breasted Merganser,26,2000,131,2.5,Excellent,Uyak
Red-necked Grebe,0,2000,131,2.5,Excellent,Uyak
Surf Scoter,0,2000,131,2.5,Excellent,Uyak
White-winged Scoter,0,2000,131,2.5,Excellent,Uyak
Barrow's Goldeneye,0,2001,131,4,Average,Uyak
Black Scoter,0,2001,131,4,Average,Uyak
Common Merganser,0,2001,131,4,Average,Uyak
Common Murre,36,2001,131,4,Average,Uyak
Cormorant,1,2001,131,4,Average,Uyak
Harlequin Duck,0,2001,131,4,Average,Uyak
Horned Grebe,0,2001,131,4,Average,Uyak
Loon,0,2001,131,4,Average,Uyak
Marbled Murrelet,4,2001,131,4,Average,Uyak
Long-tailed Duck,0,2001,131,4,Average,Uyak
Pigeon Guillemot,0,2001,131,4,Average,Uyak
Red-breasted Merganser,14,2001,131,4,Average,Uyak
Red-necked Grebe,0,2001,131,4,Average,Uyak
Surf Scoter,0,2001,131,4,Average,Uyak
White-winged Scoter,0,2001,131,4,Average,Uyak
Barrow's Goldeneye,12,2002,131,3.43,Excellent,Uyak
Black Scoter,0,2002,131,3.43,Excellent,Uyak
Common Merganser,0,2002,131,3.43,Excellent,Uyak
Common Murre,62,2002,131,3.43,Excellent,Uyak
Cormorant,2,2002,131,3.43,Excellent,Uyak
Harlequin Duck,4,2002,131,3.43,Excellent,Uyak
Horned Grebe,0,2002,131,3.43,Excellent,Uyak
Loon,1,2002,131,3.43,Excellent,Uyak
Marbled Murrelet,11,2002,131,3.43,Excellent,Uyak
Long-tailed Duck,2,2002,131,3.43,Excellent,Uyak
Pigeon Guillemot,7,2002,131,3.43,Excellent,Uyak
Red-breasted Merganser,0,2002,131,3.43,Excellent,Uyak
Red-necked Grebe,0,2002,131,3.43,Excellent,Uyak
Surf Scoter,0,2002,131,3.43,Excellent,Uyak
White-winged Scoter,1,2002,131,3.43,Excellent,Uyak
Barrow's Goldeneye,0,2003,131,4.4,Excellent,Uyak
Black Scoter,0,2003,131,4.4,Excellent,Uyak
Common Merganser,0,2003,131,4.4,Excellent,Uyak
Common Murre,84,2003,131,4.4,Excellent,Uyak
Cormorant,0,2003,131,4.4,Excellent,Uyak
Harlequin Duck,0,2003,131,4.4,Excellent,Uyak
Horned Grebe,1,2003,131,4.4,Excellent,Uyak
Loon,3,2003,131,4.4,Excellent,Uyak
Marbled Murrelet,20,2003,131,4.4,Excellent,Uyak
Long-tailed Duck,105,2003,131,4.4,Excellent,Uyak
Pigeon Guillemot,3,2003,131,4.4,Excellent,Uyak
Red-breasted Merganser,0,2003,131,4.4,Excellent,Uyak
Red-necked Grebe,2,2003,131,4.4,Excellent,Uyak
Surf Scoter,0,2003,131,4.4,Excellent,Uyak
White-winged Scoter,0,2003,131,4.4,Excellent,Uyak
Barrow's Goldeneye,16,2004,131,3.9,Excellent,Uyak
Black Scoter,0,2004,131,3.9,Excellent,Uyak
Common Merganser,0,2004,131,3.9,Excellent,Uyak
Common Murre,337,2004,131,3.9,Excellent,Uyak
Harlequin Duck,12,2004,131,3.9,Excellent,Uyak
Horned Grebe,8,2004,131,3.9,Excellent,Uyak
Loon,0,2004,131,3.9,Excellent,Uyak
Marbled Murrelet,25,2004,131,3.9,Excellent,Uyak
Long-tailed Duck,2,2004,131,3.9,Excellent,Uyak
Pigeon Guillemot,3,2004,131,3.9,Excellent,Uyak
Red-breasted Merganser,0,2004,131,3.9,Excellent,Uyak
Red-necked Grebe,6,2004,131,3.9,Excellent,Uyak
Surf Scoter,0,2004,131,3.9,Excellent,Uyak
White-winged Scoter,0,2004,131,3.9,Excellent,Uyak
Barrow's Goldeneye,8,2005,131,3.9,Excellent,Uyak
Black Scoter,0,2005,131,3.9,Excellent,Uyak
Common Merganser,0,2005,131,3.9,Excellent,Uyak
Common Murre,294,2005,131,3.9,Excellent,Uyak
Harlequin Duck,0,2005,131,3.9,Excellent,Uyak
Horned Grebe,2,2005,131,3.9,Excellent,Uyak
Marbled Murrelet,2,2005,131,3.9,Excellent,Uyak
Long-tailed Duck,18,2005,131,3.9,Excellent,Uyak
Pigeon Guillemot,0,2005,131,3.9,Excellent,Uyak
Red-breasted Merganser,8,2005,131,3.9,Excellent,Uyak
Red-necked Grebe,0,2005,131,3.9,Excellent,Uyak
Surf Scoter,0,2005,131,3.9,Excellent,Uyak
White-winged Scoter,0,2005,131,3.9,Excellent,Uyak
Barrow's Goldeneye,0,1986,132,4.2,Excellent,Uyak
Black Scoter,22,1986,132,4.2,Excellent,Uyak
Common Merganser,2,1986,132,4.2,Excellent,Uyak
Common Murre,11,1986,132,4.2,Excellent,Uyak
Cormorant,6,1986,132,4.2,Excellent,Uyak
Harlequin Duck,4,1986,132,4.2,Excellent,Uyak
Horned Grebe,8,1986,132,4.2,Excellent,Uyak
Loon,1,1986,132,4.2,Excellent,Uyak
Marbled Murrelet,0,1986,132,4.2,Excellent,Uyak
Long-tailed Duck,55,1986,132,4.2,Excellent,Uyak
Pigeon Guillemot,11,1986,132,4.2,Excellent,Uyak
Red-breasted Merganser,45,1986,132,4.2,Excellent,Uyak
Red-necked Grebe,7,1986,132,4.2,Excellent,Uyak
Surf Scoter,32,1986,132,4.2,Excellent,Uyak
White-winged Scoter,33,1986,132,4.2,Excellent,Uyak
Barrow's Goldeneye,3,1987,132,4.2,Excellent,Uyak
Black Scoter,17,1987,132,4.2,Excellent,Uyak
Common Merganser,0,1987,132,4.2,Excellent,Uyak
Common Murre,27,1987,132,4.2,Excellent,Uyak
Cormorant,1,1987,132,4.2,Excellent,Uyak
Harlequin Duck,0,1987,132,4.2,Excellent,Uyak
Horned Grebe,0,1987,132,4.2,Excellent,Uyak
Loon,2,1987,132,4.2,Excellent,Uyak
Marbled Murrelet,9,1987,132,4.2,Excellent,Uyak
Long-tailed Duck,0,1987,132,4.2,Excellent,Uyak
Pigeon Guillemot,4,1987,132,4.2,Excellent,Uyak
Red-breasted Merganser,9,1987,132,4.2,Excellent,Uyak
Red-necked Grebe,1,1987,132,4.2,Excellent,Uyak
Surf Scoter,3,1987,132,4.2,Excellent,Uyak
White-winged Scoter,12,1987,132,4.2,Excellent,Uyak
Barrow's Goldeneye,0,1988,132,4.5,Average,Uyak
Black Scoter,0,1988,132,4.5,Average,Uyak
Common Merganser,0,1988,132,4.5,Average,Uyak
Common Murre,9,1988,132,4.5,Average,Uyak
Cormorant,11,1988,132,4.5,Average,Uyak
Harlequin Duck,0,1988,132,4.5,Average,Uyak
Horned Grebe,0,1988,132,4.5,Average,Uyak
Loon,4,1988,132,4.5,Average,Uyak
Marbled Murrelet,0,1988,132,4.5,Average,Uyak
Long-tailed Duck,4,1988,132,4.5,Average,Uyak
Pigeon Guillemot,2,1988,132,4.5,Average,Uyak
Red-breasted Merganser,0,1988,132,4.5,Average,Uyak
Red-necked Grebe,0,1988,132,4.5,Average,Uyak
Surf Scoter,0,1988,132,4.5,Average,Uyak
White-winged Scoter,17,1988,132,4.5,Average,Uyak
Barrow's Goldeneye,0,1989,132,2.5,Good,Uyak
Black Scoter,9,1989,132,2.5,Good,Uyak
Common Merganser,0,1989,132,2.5,Good,Uyak
Common Murre,38,1989,132,2.5,Good,Uyak
Cormorant,7,1989,132,2.5,Good,Uyak
Harlequin Duck,0,1989,132,2.5,Good,Uyak
Horned Grebe,5,1989,132,2.5,Good,Uyak
Loon,1,1989,132,2.5,Good,Uyak
Marbled Murrelet,24,1989,132,2.5,Good,Uyak
Long-tailed Duck,8,1989,132,2.5,Good,Uyak
Pigeon Guillemot,5,1989,132,2.5,Good,Uyak
Red-breasted Merganser,4,1989,132,2.5,Good,Uyak
Red-necked Grebe,1,1989,132,2.5,Good,Uyak
Surf Scoter,7,1989,132,2.5,Good,Uyak
White-winged Scoter,3,1989,132,2.5,Good,Uyak
Barrow's Goldeneye,10,1990,132,2.1,Good,Uyak
Black Scoter,0,1990,132,2.1,Good,Uyak
Common Merganser,0,1990,132,2.1,Good,Uyak
Common Murre,11,1990,132,2.1,Good,Uyak
Cormorant,12,1990,132,2.1,Good,Uyak
Harlequin Duck,0,1990,132,2.1,Good,Uyak
Horned Grebe,2,1990,132,2.1,Good,Uyak
Loon,5,1990,132,2.1,Good,Uyak
Marbled Murrelet,2,1990,132,2.1,Good,Uyak
Long-tailed Duck,4,1990,132,2.1,Good,Uyak
Pigeon Guillemot,0,1990,132,2.1,Good,Uyak
Red-breasted Merganser,3,1990,132,2.1,Good,Uyak
Red-necked Grebe,6,1990,132,2.1,Good,Uyak
Surf Scoter,8,1990,132,2.1,Good,Uyak
White-winged Scoter,8,1990,132,2.1,Good,Uyak
Barrow's Goldeneye,0,1991,132,2.5,Good,Uyak
Black Scoter,10,1991,132,2.5,Good,Uyak
Common Merganser,0,1991,132,2.5,Good,Uyak
Common Murre,19,1991,132,2.5,Good,Uyak
Cormorant,11,1991,132,2.5,Good,Uyak
Harlequin Duck,0,1991,132,2.5,Good,Uyak
Horned Grebe,0,1991,132,2.5,Good,Uyak
Loon,0,1991,132,2.5,Good,Uyak
Marbled Murrelet,0,1991,132,2.5,Good,Uyak
Long-tailed Duck,0,1991,132,2.5,Good,Uyak
Pigeon Guillemot,2,1991,132,2.5,Good,Uyak
Red-breasted Merganser,8,1991,132,2.5,Good,Uyak
Red-necked Grebe,4,1991,132,2.5,Good,Uyak
Surf Scoter,8,1991,132,2.5,Good,Uyak
White-winged Scoter,0,1991,132,2.5,Good,Uyak
Barrow's Goldeneye,4,1992,132,2.5,Good,Uyak
Black Scoter,0,1992,132,2.5,Good,Uyak
Common Merganser,0,1992,132,2.5,Good,Uyak
Common Murre,10,1992,132,2.5,Good,Uyak
Cormorant,4,1992,132,2.5,Good,Uyak
Harlequin Duck,4,1992,132,2.5,Good,Uyak
Horned Grebe,0,1992,132,2.5,Good,Uyak
Loon,2,1992,132,2.5,Good,Uyak
Marbled Murrelet,0,1992,132,2.5,Good,Uyak
Long-tailed Duck,0,1992,132,2.5,Good,Uyak
Pigeon Guillemot,4,1992,132,2.5,Good,Uyak
Red-breasted Merganser,2,1992,132,2.5,Good,Uyak
Red-necked Grebe,1,1992,132,2.5,Good,Uyak
Surf Scoter,21,1992,132,2.5,Good,Uyak
White-winged Scoter,10,1992,132,2.5,Good,Uyak
Barrow's Goldeneye,0,1993,132,3,Good,Uyak
Black Scoter,15,1993,132,3,Good,Uyak
Common Merganser,0,1993,132,3,Good,Uyak
Common Murre,29,1993,132,3,Good,Uyak
Cormorant,3,1993,132,3,Good,Uyak
Harlequin Duck,0,1993,132,3,Good,Uyak
Horned Grebe,17,1993,132,3,Good,Uyak
Loon,1,1993,132,3,Good,Uyak
Marbled Murrelet,14,1993,132,3,Good,Uyak
Long-tailed Duck,13,1993,132,3,Good,Uyak
Pigeon Guillemot,3,1993,132,3,Good,Uyak
Red-breasted Merganser,83,1993,132,3,Good,Uyak
Red-necked Grebe,3,1993,132,3,Good,Uyak
Surf Scoter,50,1993,132,3,Good,Uyak
White-winged Scoter,12,1993,132,3,Good,Uyak
Barrow's Goldeneye,9,1994,132,3,Good,Uyak
Black Scoter,30,1994,132,3,Good,Uyak
Common Merganser,0,1994,132,3,Good,Uyak
Common Murre,2,1994,132,3,Good,Uyak
Cormorant,12,1994,132,3,Good,Uyak
Harlequin Duck,14,1994,132,3,Good,Uyak
Horned Grebe,10,1994,132,3,Good,Uyak
Loon,2,1994,132,3,Good,Uyak
Marbled Murrelet,0,1994,132,3,Good,Uyak
Long-tailed Duck,13,1994,132,3,Good,Uyak
Pigeon Guillemot,3,1994,132,3,Good,Uyak
Red-breasted Merganser,40,1994,132,3,Good,Uyak
Red-necked Grebe,5,1994,132,3,Good,Uyak
Surf Scoter,38,1994,132,3,Good,Uyak
White-winged Scoter,0,1994,132,3,Good,Uyak
Barrow's Goldeneye,12,1995,132,2.5,Excellent,Uyak
Black Scoter,0,1995,132,2.5,Excellent,Uyak
Common Merganser,16,1995,132,2.5,Excellent,Uyak
Common Murre,48,1995,132,2.5,Excellent,Uyak
Cormorant,14,1995,132,2.5,Excellent,Uyak
Harlequin Duck,4,1995,132,2.5,Excellent,Uyak
Horned Grebe,14,1995,132,2.5,Excellent,Uyak
Loon,1,1995,132,2.5,Excellent,Uyak
Marbled Murrelet,7,1995,132,2.5,Excellent,Uyak
Long-tailed Duck,41,1995,132,2.5,Excellent,Uyak
Pigeon Guillemot,2,1995,132,2.5,Excellent,Uyak
Red-breasted Merganser,57,1995,132,2.5,Excellent,Uyak
Red-necked Grebe,3,1995,132,2.5,Excellent,Uyak
Surf Scoter,4,1995,132,2.5,Excellent,Uyak
White-winged Scoter,5,1995,132,2.5,Excellent,Uyak
Barrow's Goldeneye,6,1996,132,3.5,Good,Uyak
Black Scoter,0,1996,132,3.5,Good,Uyak
Common Merganser,6,1996,132,3.5,Good,Uyak
Common Murre,22,1996,132,3.5,Good,Uyak
Cormorant,16,1996,132,3.5,Good,Uyak
Harlequin Duck,0,1996,132,3.5,Good,Uyak
Horned Grebe,18,1996,132,3.5,Good,Uyak
Loon,0,1996,132,3.5,Good,Uyak
Marbled Murrelet,7,1996,132,3.5,Good,Uyak
Long-tailed Duck,7,1996,132,3.5,Good,Uyak
Pigeon Guillemot,3,1996,132,3.5,Good,Uyak
Red-breasted Merganser,20,1996,132,3.5,Good,Uyak
Red-necked Grebe,12,1996,132,3.5,Good,Uyak
Surf Scoter,0,1996,132,3.5,Good,Uyak
White-winged Scoter,30,1996,132,3.5,Good,Uyak
Barrow's Goldeneye,22,1997,132,3,Excellent,Uyak
Black Scoter,15,1997,132,3,Excellent,Uyak
Common Merganser,4,1997,132,3,Excellent,Uyak
Common Murre,6,1997,132,3,Excellent,Uyak
Cormorant,26,1997,132,3,Excellent,Uyak
Harlequin Duck,8,1997,132,3,Excellent,Uyak
Horned Grebe,15,1997,132,3,Excellent,Uyak
Loon,3,1997,132,3,Excellent,Uyak
Marbled Murrelet,0,1997,132,3,Excellent,Uyak
Long-tailed Duck,27,1997,132,3,Excellent,Uyak
Pigeon Guillemot,1,1997,132,3,Excellent,Uyak
Red-breasted Merganser,29,1997,132,3,Excellent,Uyak
Red-necked Grebe,8,1997,132,3,Excellent,Uyak
Surf Scoter,0,1997,132,3,Excellent,Uyak
White-winged Scoter,29,1997,132,3,Excellent,Uyak
Barrow's Goldeneye,0,1999,132,2,Excellent,Uyak
Black Scoter,0,1999,132,2,Excellent,Uyak
Common Merganser,0,1999,132,2,Excellent,Uyak
Common Murre,11,1999,132,2,Excellent,Uyak
Cormorant,17,1999,132,2,Excellent,Uyak
Harlequin Duck,5,1999,132,2,Excellent,Uyak
Horned Grebe,23,1999,132,2,Excellent,Uyak
Loon,6,1999,132,2,Excellent,Uyak
Marbled Murrelet,0,1999,132,2,Excellent,Uyak
Long-tailed Duck,55,1999,132,2,Excellent,Uyak
Pigeon Guillemot,1,1999,132,2,Excellent,Uyak
Red-breasted Merganser,36,1999,132,2,Excellent,Uyak
Red-necked Grebe,22,1999,132,2,Excellent,Uyak
Surf Scoter,0,1999,132,2,Excellent,Uyak
White-winged Scoter,14,1999,132,2,Excellent,Uyak
Barrow's Goldeneye,4,2000,132,2.5,Excellent,Uyak
Black Scoter,11,2000,132,2.5,Excellent,Uyak
Common Merganser,0,2000,132,2.5,Excellent,Uyak
Common Murre,20,2000,132,2.5,Excellent,Uyak
Cormorant,9,2000,132,2.5,Excellent,Uyak
Harlequin Duck,11,2000,132,2.5,Excellent,Uyak
Horned Grebe,20,2000,132,2.5,Excellent,Uyak
Loon,1,2000,132,2.5,Excellent,Uyak
Marbled Murrelet,0,2000,132,2.5,Excellent,Uyak
Long-tailed Duck,13,2000,132,2.5,Excellent,Uyak
Pigeon Guillemot,2,2000,132,2.5,Excellent,Uyak
Red-breasted Merganser,7,2000,132,2.5,Excellent,Uyak
Red-necked Grebe,6,2000,132,2.5,Excellent,Uyak
Surf Scoter,3,2000,132,2.5,Excellent,Uyak
White-winged Scoter,4,2000,132,2.5,Excellent,Uyak
Barrow's Goldeneye,4,2001,132,4,Average,Uyak
Black Scoter,2,2001,132,4,Average,Uyak
Common Merganser,0,2001,132,4,Average,Uyak
Common Murre,13,2001,132,4,Average,Uyak
Cormorant,4,2001,132,4,Average,Uyak
Harlequin Duck,2,2001,132,4,Average,Uyak
Horned Grebe,1,2001,132,4,Average,Uyak
Loon,1,2001,132,4,Average,Uyak
Marbled Murrelet,9,2001,132,4,Average,Uyak
Long-tailed Duck,8,2001,132,4,Average,Uyak
Pigeon Guillemot,2,2001,132,4,Average,Uyak
Red-breasted Merganser,48,2001,132,4,Average,Uyak
Red-necked Grebe,1,2001,132,4,Average,Uyak
Surf Scoter,1,2001,132,4,Average,Uyak
White-winged Scoter,4,2001,132,4,Average,Uyak
Barrow's Goldeneye,0,2002,132,3.68,Excellent,Uyak
Black Scoter,0,2002,132,3.68,Excellent,Uyak
Common Merganser,29,2002,132,3.68,Excellent,Uyak
Common Murre,8,2002,132,3.68,Excellent,Uyak
Cormorant,4,2002,132,3.68,Excellent,Uyak
Harlequin Duck,4,2002,132,3.68,Excellent,Uyak
Horned Grebe,9,2002,132,3.68,Excellent,Uyak
Loon,0,2002,132,3.68,Excellent,Uyak
Marbled Murrelet,2,2002,132,3.68,Excellent,Uyak
Long-tailed Duck,26,2002,132,3.68,Excellent,Uyak
Pigeon Guillemot,0,2002,132,3.68,Excellent,Uyak
Red-breasted Merganser,43,2002,132,3.68,Excellent,Uyak
Red-necked Grebe,5,2002,132,3.68,Excellent,Uyak
Surf Scoter,4,2002,132,3.68,Excellent,Uyak
White-winged Scoter,0,2002,132,3.68,Excellent,Uyak
Barrow's Goldeneye,27,2003,132,4.2,Excellent,Uyak
Black Scoter,0,2003,132,4.2,Excellent,Uyak
Common Merganser,10,2003,132,4.2,Excellent,Uyak
Common Murre,18,2003,132,4.2,Excellent,Uyak
Cormorant,2,2003,132,4.2,Excellent,Uyak
Harlequin Duck,0,2003,132,4.2,Excellent,Uyak
Horned Grebe,0,2003,132,4.2,Excellent,Uyak
Loon,0,2003,132,4.2,Excellent,Uyak
Marbled Murrelet,3,2003,132,4.2,Excellent,Uyak
Long-tailed Duck,0,2003,132,4.2,Excellent,Uyak
Pigeon Guillemot,4,2003,132,4.2,Excellent,Uyak
Red-breasted Merganser,35,2003,132,4.2,Excellent,Uyak
Red-necked Grebe,4,2003,132,4.2,Excellent,Uyak
Surf Scoter,4,2003,132,4.2,Excellent,Uyak
White-winged Scoter,6,2003,132,4.2,Excellent,Uyak
Barrow's Goldeneye,24,2004,132,3.7,Excellent,Uyak
Black Scoter,0,2004,132,3.7,Excellent,Uyak
Common Merganser,49,2004,132,3.7,Excellent,Uyak
Common Murre,20,2004,132,3.7,Excellent,Uyak
Harlequin Duck,8,2004,132,3.7,Excellent,Uyak
Horned Grebe,13,2004,132,3.7,Excellent,Uyak
Loon,0,2004,132,3.7,Excellent,Uyak
Marbled Murrelet,28,2004,132,3.7,Excellent,Uyak
Long-tailed Duck,53,2004,132,3.7,Excellent,Uyak
Pigeon Guillemot,1,2004,132,3.7,Excellent,Uyak
Red-breasted Merganser,8,2004,132,3.7,Excellent,Uyak
Red-necked Grebe,10,2004,132,3.7,Excellent,Uyak
Surf Scoter,0,2004,132,3.7,Excellent,Uyak
White-winged Scoter,0,2004,132,3.7,Excellent,Uyak
Barrow's Goldeneye,14,2005,132,3.3,Excellent,Uyak
Black Scoter,0,2005,132,3.3,Excellent,Uyak
Common Merganser,3,2005,132,3.3,Excellent,Uyak
Common Murre,19,2005,132,3.3,Excellent,Uyak
Harlequin Duck,4,2005,132,3.3,Excellent,Uyak
Horned Grebe,3,2005,132,3.3,Excellent,Uyak
Marbled Murrelet,0,2005,132,3.3,Excellent,Uyak
Long-tailed Duck,22,2005,132,3.3,Excellent,Uyak
Pigeon Guillemot,0,2005,132,3.3,Excellent,Uyak
Red-breasted Merganser,41,2005,132,3.3,Excellent,Uyak
Red-necked Grebe,7,2005,132,3.3,Excellent,Uyak
Surf Scoter,0,2005,132,3.3,Excellent,Uyak
White-winged Scoter,0,2005,132,3.3,Excellent,Uyak
Barrow's Goldeneye,0,1986,133,4.5,Excellent,Uyak
Black Scoter,0,1986,133,4.5,Excellent,Uyak
Common Merganser,0,1986,133,4.5,Excellent,Uyak
Common Murre,17,1986,133,4.5,Excellent,Uyak
Cormorant,3,1986,133,4.5,Excellent,Uyak
Harlequin Duck,0,1986,133,4.5,Excellent,Uyak
Horned Grebe,0,1986,133,4.5,Excellent,Uyak
Loon,0,1986,133,4.5,Excellent,Uyak
Marbled Murrelet,2,1986,133,4.5,Excellent,Uyak
Long-tailed Duck,0,1986,133,4.5,Excellent,Uyak
Pigeon Guillemot,1,1986,133,4.5,Excellent,Uyak
Red-breasted Merganser,0,1986,133,4.5,Excellent,Uyak
Red-necked Grebe,0,1986,133,4.5,Excellent,Uyak
Surf Scoter,0,1986,133,4.5,Excellent,Uyak
White-winged Scoter,10,1986,133,4.5,Excellent,Uyak
Barrow's Goldeneye,4,1987,133,4.1,Excellent,Uyak
Black Scoter,0,1987,133,4.1,Excellent,Uyak
Common Merganser,0,1987,133,4.1,Excellent,Uyak
Common Murre,18,1987,133,4.1,Excellent,Uyak
Cormorant,10,1987,133,4.1,Excellent,Uyak
Harlequin Duck,8,1987,133,4.1,Excellent,Uyak
Horned Grebe,0,1987,133,4.1,Excellent,Uyak
Loon,0,1987,133,4.1,Excellent,Uyak
Marbled Murrelet,2,1987,133,4.1,Excellent,Uyak
Long-tailed Duck,2,1987,133,4.1,Excellent,Uyak
Pigeon Guillemot,4,1987,133,4.1,Excellent,Uyak
Red-breasted Merganser,0,1987,133,4.1,Excellent,Uyak
Red-necked Grebe,0,1987,133,4.1,Excellent,Uyak
Surf Scoter,3,1987,133,4.1,Excellent,Uyak
White-winged Scoter,17,1987,133,4.1,Excellent,Uyak
Barrow's Goldeneye,0,1988,133,4.5,Good,Uyak
Black Scoter,0,1988,133,4.5,Good,Uyak
Common Merganser,0,1988,133,4.5,Good,Uyak
Common Murre,14,1988,133,4.5,Good,Uyak
Cormorant,5,1988,133,4.5,Good,Uyak
Harlequin Duck,0,1988,133,4.5,Good,Uyak
Horned Grebe,0,1988,133,4.5,Good,Uyak
Loon,3,1988,133,4.5,Good,Uyak
Marbled Murrelet,0,1988,133,4.5,Good,Uyak
Long-tailed Duck,0,1988,133,4.5,Good,Uyak
Pigeon Guillemot,3,1988,133,4.5,Good,Uyak
Red-breasted Merganser,2,1988,133,4.5,Good,Uyak
Red-necked Grebe,1,1988,133,4.5,Good,Uyak
Surf Scoter,0,1988,133,4.5,Good,Uyak
White-winged Scoter,7,1988,133,4.5,Good,Uyak
Barrow's Goldeneye,0,1989,133,2,Excellent,Uyak
Black Scoter,0,1989,133,2,Excellent,Uyak
Common Merganser,0,1989,133,2,Excellent,Uyak
Common Murre,85,1989,133,2,Excellent,Uyak
Cormorant,1,1989,133,2,Excellent,Uyak
Harlequin Duck,0,1989,133,2,Excellent,Uyak
