School,Minority,Sex,SES,MathAch
101,Yes,Female,-0.298,8.769
101,No,Male,0.392,5.092
101,No,Male,-0.488,12.847
101,No,Female,0.292,17.031
101,Yes,Female,0.912,4.875
101,No,Male,0.702,15.753
101,No,Male,-0.988,8.693
101,Yes,Female,-1.398,21.469
101,Yes,Male,-0.488,22.804
101,Yes,Male,-0.188,16.301
101,No,Female,1.452,22.708
101,Yes,Female,0.072,9.989
101,No,Male,0.832,16.865
101,No,Male,0.592,12.145
101,Yes,Male,-0.088,13.835
101,Yes,Male,0.112,21.684
101,Yes,Male,0.192,14.913
101,Yes,Female,1.062,9.533
101,No,Male,0.402,21.605
101,Yes,Male,0.752,17.043
101,Yes,Female,0.732,19.989
101,Yes,Male,0.152,10.863
101,Yes,Male,-0.118,9.947
101,Yes,Male,0.132,13.715
101,No,Female,1.272,18.596
101,No,Female,-0.048,19.798
101,No,Male,1.102,22.906
101,No,Female,0.462,24.479
101,No,Male,0.022,-0.425
101,Yes,Male,0.912,8.531
101,No,Female,1.422,13.492
101,Yes,Male,0.812,15.828
101,No,Female,-0.178,14.083
101,No,Male,0.532,14.265
101,No,Female,1.122,16.165
101,No,Male,0.832,4.842
101,Yes,Male,0.932,16.585
101,No,Male,-0.648,15.206
101,No,Male,0.292,15.102
101,No,Female,1.312,13.056
101,No,Male,0.172,17.33
101,No,Female,0.842,22.443
101,No,Male,0.702,16.921
101,No,Female,0.682,16.498
101,No,Female,0.452,16.331
101,Yes,Female,-0.108,16.344
101,Yes,Male,0.052,11.747
101,No,Female,0.252,18.595
101,Yes,Male,1.082,10.205
101,Yes,Male,-0.228,8.74
102,Yes,Female,-0.688,19.007
102,Yes,Female,-1.768,2.649
102,Yes,Male,-1.068,-1.231
102,Yes,Male,-1.708,12.769
102,Yes,Female,-0.538,3.356
102,Yes,Female,0.502,18.256
102,Yes,Male,0.382,11.662
102,Yes,Male,-0.408,22.519
102,Yes,Male,-1.048,20.148
102,No,Female,-0.408,8.878
102,Yes,Female,-0.428,14.613
102,Yes,Male,-1.218,2.91
102,No,Female,0.172,14.054
102,Yes,Female,-0.528,7.24
102,Yes,Male,0.142,-1.775
102,Yes,Female,1.292,7.32
102,No,Male,1.222,18.057
102,No,Female,0.322,19.493
102,No,Female,0.102,4.178
102,Yes,Female,0.982,4.722
102,Yes,Female,-0.248,-0.562
102,Yes,Male,-1.368,1.12
102,Yes,Female,0.622,16.955
102,Yes,Female,-1.308,12.144
102,Yes,Female,0.982,10.325
102,No,Male,0.432,12.909
102,Yes,Female,0.062,14.807
102,Yes,Female,-0.708,8.462
102,Yes,Male,-0.138,5.545
102,Yes,Female,-0.258,10.869
102,No,Male,0.702,5.376
102,Yes,Female,-1.088,8.96
102,No,Female,1.222,10.092
102,No,Male,0.222,23.723
102,No,Male,-1.208,13.259
102,Yes,Male,0.002,6.293
102,Yes,Male,0.742,22.461
102,No,Male,1.372,24.479
102,No,Male,-1.618,1.505
102,Yes,Female,-1.378,4.172
102,Yes,Male,0.302,21.445
102,Yes,Female,-0.228,0.976
102,No,Male,1.012,22.723
102,No,Female,-0.208,-1.646
102,No,Male,1.362,20.682
102,No,Female,1.222,17.527
95,No,Male,-0.268,19.706
95,No,Female,0.932,19.666
95,No,Female,0.242,18.506
95,No,Male,0.812,22.732
95,No,Male,-0.008,11.429
95,No,Female,0.732,23.172
95,No,Female,1.372,18.269
95,No,Male,0.752,23.057
95,No,Male,0.852,18.577
95,No,Female,0.772,22.923
95,No,Female,1.282,14.311
95,No,Male,0.232,22.963
95,No,Male,1.072,9.212
95,No,Female,0.462,12.055
95,No,Male,1.082,15.297
95,No,Male,1.202,15.205
95,No,Female,0.702,16.001
95,No,Female,-0.328,13.684
95,No,Female,0.452,24.364
95,No,Male,0.212,14.148
95,No,Female,0.892,23.468
95,No,Male,-0.988,4.54
95,No,Male,0.292,20.672
95,No,Male,-0.478,10.081
95,No,Male,0.012,4.65
95,No,Female,-0.108,3.454
95,No,Female,0.792,14.5
95,No,Male,-0.098,2.245
95,No,Female,0.512,16.003
95,No,Male,0.952,5.658
95,No,Female,0.802,6.16
95,No,Male,1.132,14.27
95,No,Female,-0.498,11.843
95,No,Male,0.832,11.214
95,No,Male,0.782,14.669
95,No,Male,0.982,9.296
95,No,Male,0.942,3.457
95,No,Male,0.622,12.369
95,No,Female,1.062,18.708
95,No,Female,0.792,18.872
95,No,Female,-0.338,22.676
95,No,Male,-0.548,17.503
95,No,Female,0.412,20.427
95,No,Female,0.312,22.489
95,No,Male,-1.058,16.375
95,No,Male,1.202,17.773
95,No,Female,-0.478,12.206
95,No,Male,1.022,19.447
95,No,Female,-0.118,6.24
95,No,Male,0.482,3.687
95,No,Female,0.952,11.733
95,No,Female,-0.588,22.419
95,No,Female,-0.568,5.962
95,No,Male,1.072,13.91
95,No,Female,-0.338,8.638
95,No,Male,0.252,3.319
95,No,Female,-0.418,-0.164
95,No,Male,0.132,19.429
95,No,Male,1.262,15.45
95,No,Male,0.532,12.781
95,No,Female,0.252,18.19
95,No,Male,0.372,9.948
95,No,Male,-0.888,22.236
95,No,Male,1.022,12.107
103,No,Male,0.982,20.592
103,No,Male,0.782,9.83
103,No,Male,-0.118,12.885
103,No,Female,0.142,6.958
103,No,Female,0.492,20.706
103,No,Female,0.222,21.58
103,No,Female,0.032,12.632
103,No,Male,0.612,18.334
103,No,Female,-0.218,11.399
103,No,Female,0.792,21.323
103,Yes,Male,-0.298,4.387
103,No,Female,0.912,12.531
103,No,Male,-0.298,15.017
103,No,Female,0.132,-2.016
103,No,Male,-1.088,3.355
103,No,Male,0.652,7.454
103,No,Female,0.652,19.731
103,No,Female,-0.338,18.336
103,No,Female,-0.298,19.589
103,No,Male,0.142,15.192
103,No,Male,0.482,10.872
103,No,Female,-1.198,11.555
103,No,Female,-0.858,3.316
103,No,Female,-0.178,14.684
103,No,Female,-0.878,7.971
103,No,Female,0.232,24.479
103,No,Female,-0.188,2.429
103,No,Female,-1.128,20.173
103,No,Male,1.262,9.411
103,No,Female,0.252,22.967
103,No,Female,-0.748,11.126
103,No,Female,-0.538,9.247
103,No,Male,-0.278,10.413
103,No,Female,0.842,10.582
103,No,Male,-0.958,-0.203
103,No,Female,-0.028,1.356
103,Yes,Female,1.122,10.257
103,No,Female,0.642,24.247
103,No,Female,0.022,17.737
103,Yes,Female,-0.628,9.955
103,No,Female,0.002,8.26
103,No,Female,-0.048,7.51
103,No,Female,0.432,18.328
103,No,Male,-0.118,23.398
66,No,Male,0.522,19.211
66,No,Male,-0.218,18.509
66,No,Female,-0.298,6.193
66,No,Male,-0.448,23.56
66,No,Female,-0.418,18.582
66,No,Female,-0.898,12.179
66,No,Male,0.002,17.343
66,No,Female,0.242,13.119
66,No,Male,-0.178,19.125
66,No,Female,0.502,22.318
66,No,Female,-0.268,21.978
66,Yes,Male,-1.318,4.427
66,No,Male,0.542,14.98
66,No,Male,0.762,15.522
66,Yes,Female,-0.468,21.606
66,Yes,Female,-1.578,3.034
66,No,Female,-0.078,13.444
66,No,Female,-0.408,22.947
66,No,Male,-0.548,18.891
66,No,Male,-0.328,18.228
66,No,Female,-0.188,17.984
66,No,Male,1.242,20.375
66,No,Female,-0.038,5.758
66,No,Male,0.352,21.813
66,No,Female,-0.078,6.129
66,No,Male,-0.098,18.234
66,No,Female,-0.878,1.5
66,No,Male,-0.638,17.309
66,No,Male,0.702,4.578
66,No,Female,-1.138,15.275
66,No,Male,-0.298,21.95
66,No,Female,0.012,12.957
66,No,Male,0.302,13.734
66,No,Male,-0.078,4.858
66,No,Female,0.602,13.853
66,No,Male,0.662,19.254
66,Yes,Male,-0.918,5.684
66,No,Male,-0.568,8.636
66,No,Male,0.932,12.071
66,No,Female,-0.088,12.1
66,No,Female,0.432,5.662
66,No,Female,0.502,10.779
66,No,Male,0.482,20.005
66,No,Male,-0.058,23.814
66,No,Male,-0.508,18.51
42,Yes,Male,-0.768,10.703
42,Yes,Male,0.442,14.47
42,Yes,Male,0.292,12.769
42,Yes,Male,-0.208,4.89
42,Yes,Male,0.702,8.439
42,No,Male,0.712,2.47
42,Yes,Male,0.632,1.129
42,Yes,Male,-1.568,14.495
42,Yes,Male,-0.658,16.063
42,Yes,Male,-0.708,0.28
42,Yes,Male,0.292,0.179
42,No,Male,0.722,-1.853
42,Yes,Male,-1.568,14.934
42,Yes,Male,-0.288,10.809
42,Yes,Male,-0.748,12.809
42,Yes,Male,-1.348,1.813
42,Yes,Male,-0.008,5.023
42,Yes,Male,-0.898,6.045
42,Yes,Male,-0.898,14.992
42,Yes,Male,0.482,8.663
42,Yes,Male,0.012,8.511
42,Yes,Male,-0.388,13.88
42,Yes,Male,0.052,9.871
42,Yes,Male,-0.358,11.868
42,Yes,Male,-0.338,8.168
42,Yes,Male,-0.508,0.772
42,Yes,Male,-1.078,11.785
42,Yes,Male,-0.618,2.51
42,Yes,Male,-0.658,7.289
42,Yes,Male,-0.278,6.549
42,Yes,Male,-0.808,1.012
42,Yes,Male,-1.018,5.009
42,Yes,Male,0.002,11.698
42,Yes,Male,-0.578,16.339
42,Yes,Male,-0.678,3.907
42,Yes,Male,-0.578,7.424
42,Yes,Male,-0.068,11.02
42,Yes,Male,0.412,12.782
42,Yes,Male,-1.388,8.854
42,Yes,Male,-1.208,7.538
42,Yes,Male,0.982,20.468
42,Yes,Male,0.582,16.209
42,Yes,Male,-1.008,16.654
42,Yes,Male,-1.138,2.69
42,Yes,Male,0.832,3.023
42,Yes,Male,-0.668,6.207
42,Yes,Male,-1.238,23.239
42,Yes,Male,-1.048,11.969
42,Yes,Male,0.142,12.017
42,Yes,Male,-0.998,13.47
42,Yes,Male,0.402,14.526
42,Yes,Male,-1.288,6.848
42,Yes,Male,-0.548,18.808
42,Yes,Male,-0.428,9.751
42,Yes,Male,0.322,7.957
42,Yes,Male,-0.218,17.519
42,Yes,Male,0.622,13.102
42,Yes,Male,-1.518,5.581
60,Yes,Male,-0.778,2.057
60,Yes,Male,0.972,9.255
60,Yes,Male,-0.658,3.248
60,Yes,Male,-0.338,21.754
60,No,Male,-0.028,18.5
60,No,Male,-0.888,18.416
60,Yes,Male,-1.308,13.502
60,Yes,Male,0.152,15.362
60,Yes,Male,-0.378,13.331
60,Yes,Male,-0.468,5.427
60,Yes,Male,-0.858,20.972
60,Yes,Male,0.032,5.216
60,Yes,Male,-0.448,2.826
60,Yes,Male,0.042,12.165
60,Yes,Male,0.032,11.934
60,No,Male,-1.318,3.42
60,Yes,Male,0.492,8.694
60,Yes,Male,-1.098,8.489
60,Yes,Male,-1.208,-0.287
60,Yes,Male,0.592,7.482
60,Yes,Male,-1.808,10.169
60,Yes,Male,-0.248,7.167
60,Yes,Male,0.192,19.79
60,No,Male,0.482,12.801
60,Yes,Male,-1.848,18.781
60,No,Male,-1.698,15.051
60,No,Male,0.462,11.824
60,Yes,Male,-0.328,5.698
60,Yes,Male,-0.418,21.605
60,Yes,Male,-1.008,9.792
60,Yes,Male,-0.678,9.609
60,No,Male,0.762,21.272
60,Yes,Male,-0.728,15.665
60,Yes,Male,-0.348,16.638
60,Yes,Male,-0.298,12.514
60,No,Male,-1.098,18.022
60,Yes,Male,-0.138,6.703
60,Yes,Male,0.852,12.956
60,Yes,Male,-0.808,14.3
60,Yes,Male,-0.328,12.001
60,Yes,Male,-0.538,2.911
60,Yes,Male,-0.558,3.931
60,Yes,Male,0.282,4.95
60,Yes,Male,-0.728,9.975
60,Yes,Male,0.122,2.985
60,Yes,Male,-0.108,21.536
60,Yes,Male,-1.318,23.619
60,Yes,Male,-1.538,15.164
60,Yes,Male,0.292,23.619
60,No,Male,-0.678,16.278
60,Yes,Male,-0.908,18.318
60,Yes,Male,-1.148,7.128
60,No,Male,-0.568,17.088
60,Yes,Male,-0.408,18.042
60,Yes,Male,-0.048,16.442
60,Yes,Male,-0.128,14.241
60,Yes,Male,-0.768,7.821
60,Yes,Male,-1.608,12.431
60,No,Male,-1.018,17.378
60,Yes,Male,-0.598,17.294
60,No,Male,-0.298,18.504
60,Yes,Male,-0.498,19.03
60,No,Male,-0.278,21.19
60,Yes,Male,-1.148,20.588
60,Yes,Male,-0.918,11.599
104,No,Male,1.152,16.421
104,No,Female,1.512,22.56
104,No,Male,0.522,11.659
104,Yes,Male,0.252,8.001
104,No,Male,-1.568,13.608
104,No,Male,-0.988,7.514
104,Yes,Male,-0.208,18.049
104,No,Female,0.582,11.182
104,No,Male,-1.598,20.717
104,No,Male,-0.308,6.946
104,No,Female,0.342,3.552
104,No,Female,0.122,11.735
104,No,Female,-0.918,4.101
104,No,Female,1.072,20.658
104,No,Female,0.192,14.194
104,No,Female,0.022,19.443
104,No,Female,-0.368,22.127
104,No,Male,-0.248,16.549
104,No,Male,0.252,15.476
104,No,Male,0.562,10.211
104,No,Female,1.002,18.792
104,No,Male,0.812,15.441
104,No,Male,0.212,19.082
104,No,Female,0.202,14.259
104,No,Male,0.352,4.073
104,No,Female,-0.278,8.804
104,No,Female,-0.548,12.982
104,No,Female,-1.458,7.484
104,Yes,Female,-0.648,4.23
104,No,Male,0.002,13.112
104,No,Male,0.942,17.931
104,No,Male,1.392,22.783
104,No,Female,0.302,10.386
104,No,Female,-0.778,7.039
104,No,Male,-0.678,17.359
104,No,Female,-0.328,15.902
104,No,Female,-0.528,7.128
104,No,Male,0.682,7.306
104,No,Female,-0.008,3.923
104,No,Female,0.692,24.479
104,No,Female,0.832,8.938
104,No,Female,0.052,18.002
104,No,Male,-0.618,22.055
104,No,Female,-0.148,15.924
104,No,Female,0.302,9.116
104,No,Female,0.842,19.25
104,No,Female,-0.318,19.521
104,No,Male,-0.258,12.76
104,No,Male,0.352,21.318
104,No,Male,-1.388,6.333
104,No,Male,-1.968,3.723
104,No,Male,-0.198,8.43
104,No,Male,-1.808,9.152
40,No,Male,0.252,21.564
40,No,Male,-0.008,-2.832
40,No,Male,-1.128,7.756
40,No,Female,-0.768,8.807
40,No,Male,-1.368,12.253
40,No,Male,-0.688,3.484
40,Yes,Female,-0.008,8.889
40,Yes,Male,-0.618,3.342
40,No,Female,0.562,11.597
40,Yes,Female,0.152,17.874
40,No,Male,0.292,-0.818
40,No,Male,0.912,20.141
40,No,Male,0.272,14.1
40,No,Female,0.442,16.447
40,No,Female,0.852,19.751
40,No,Male,0.182,5.941
40,No,Male,0.402,6.289
40,Yes,Male,1.022,13.092
40,Yes,Female,0.562,14.518
40,Yes,Female,-1.168,-2.535
40,No,Male,0.902,11.751
40,No,Male,1.132,18.359
40,Yes,Female,-0.328,15.033
40,No,Male,0.382,5.005
40,No,Male,0.842,16.846
40,Yes,Male,-0.118,2.827
40,No,Female,1.062,13.146
40,No,Male,-0.268,23.231
40,No,Female,0.452,12.753
40,No,Male,0.932,17.394
40,No,Male,-0.048,22.285
40,No,Female,0.112,19.52
40,No,Female,-0.168,13.419
11,Yes,Male,0.352,1.886
11,Yes,Female,-0.988,1.13
11,No,Female,-0.468,2.49
11,No,Female,-0.348,17.506
11,Yes,Female,-0.598,6.219
11,Yes,Male,-1.138,5.176
11,No,Male,0.522,5.334
11,No,Female,0.022,13.031
11,No,Female,0.572,20.272
11,No,Male,0.862,19.755
11,Yes,Male,0.532,10.994
11,No,Male,-0.278,20.631
11,No,Male,-0.368,7.042
11,Yes,Male,0.282,2.871
11,No,Male,0.802,13.21
11,No,Male,0.372,15.452
11,No,Female,-0.728,8.624
11,No,Female,0.222,5.946
11,No,Male,0.322,16.158
11,No,Female,0.062,18.708
11,No,Female,0.082,19.133
11,No,Male,-0.258,-2.832
11,No,Male,0.622,21.254
11,No,Male,1.162,18.865
11,No,Male,0.212,17.787
52,No,Female,0.042,6.356
52,No,Male,1.342,17.041
52,No,Male,1.262,13.708
52,No,Female,-0.168,15.79
52,No,Male,0.962,19.224
52,No,Female,-0.608,11.45
52,No,Male,0.952,19.194
52,No,Male,-0.578,3.489
52,No,Male,0.902,10.516
52,No,Female,-0.618,10.971
52,No,Male,-0.138,14.641
52,No,Male,-0.278,8.512
52,No,Male,0.922,21.487
52,No,Female,0.752,11.464
52,No,Male,-0.868,18.873
52,No,Male,0.142,17.84
52,No,Male,-0.498,5.662
52,No,Male,-0.658,14.814
52,No,Male,0.162,6.653
52,No,Female,0.522,20.237
52,No,Male,0.812,23.498
52,No,Female,0.372,7.29
52,No,Male,0.442,16.285
52,No,Male,-0.228,12.081
52,No,Female,-0.628,17.005
52,No,Male,0.222,1.568
52,No,Male,0.762,17.306
52,No,Female,0.882,18.886
52,No,Female,-0.528,18.026
52,Yes,Male,-0.468,2.336
52,No,Male,-0.258,22.255
52,No,Male,-0.438,22.194
52,No,Male,-0.408,8.286
52,No,Female,-0.388,6.426
52,No,Male,-0.618,7.177
52,No,Male,0.592,3.479
52,No,Female,-0.388,16.684
52,No,Female,0.232,20.663
52,No,Male,-0.088,8.49
52,No,Female,0.032,18.442
52,No,Female,0.492,16.093
99,No,Male,-0.208,24.457
99,No,Female,-0.248,11.877
99,No,Female,-0.468,19.046
99,No,Male,-0.558,13.848
99,No,Male,-0.068,23.558
99,No,Male,0.322,18.191
99,No,Male,0.542,17.118
99,No,Female,-1.128,12.309
99,No,Male,0.092,22.916
99,No,Male,-0.208,5.982
99,No,Female,-0.478,8.721
99,No,Female,-1.158,1.878
99,No,Male,-0.938,7.509
99,No,Female,1.042,11.036
99,No,Male,-0.708,11.738
99,No,Female,0.262,12.14
99,No,Female,-0.358,16.752
99,No,Female,-0.418,4.298
99,No,Female,0.702,18.057
99,No,Male,0.852,8.733
99,No,Female,-0.898,15.1
99,No,Male,-0.208,20.974
99,No,Female,-0.558,4.123
99,No,Male,-0.928,20.612
99,No,Female,-0.718,4.935
99,No,Male,0.712,16.07
99,No,Female,-1.188,6.341
99,No,Male,0.892,21.795
99,No,Male,-0.088,16.076
99,No,Female,-1.638,17.306
99,No,Male,0.112,6.972
99,No,Male,0.462,23.505
3,Yes,Female,-0.338,5.272
3,No,Male,-1.008,15.397
3,Yes,Female,-1.038,2.929
3,Yes,Female,-1.598,7.304
3,Yes,Male,-1.578,9.123
3,No,Male,-1.188,2.88
3,Yes,Female,-1.548,4.588
3,Yes,Male,0.002,0.33
3,Yes,Female,-2.148,6.796
3,Yes,Female,-0.568,5.843
3,Yes,Male,-1.118,4.641
3,Yes,Male,-1.998,9.454
3,No,Male,0.552,8.496
3,No,Male,0.312,4.532
3,Yes,Female,-1.118,1.698
3,Yes,Female,-1.298,5.397
3,No,Male,-0.578,5.983
3,Yes,Male,-1.828,1.832
3,Yes,Male,-1.118,1.343
3,No,Female,-1.338,12.206
3,No,Female,-1.198,11.123
3,Yes,Female,-1.858,-1.334
3,Yes,Male,-0.948,6.545
3,Yes,Female,-1.108,4.63
3,Yes,Male,-1.488,3.876
3,Yes,Male,0.372,10.671
3,Yes,Male,-0.408,2.077
3,Yes,Male,-2.498,1.927
3,Yes,Female,-0.888,-1.506
3,Yes,Female,-0.448,7.628
3,Yes,Female,-1.968,2.109
3,Yes,Female,-0.238,4.233
3,No,Female,-0.598,18.781
3,Yes,Female,-1.248,7.723
3,Yes,Female,-1.408,1.78
3,Yes,Female,-1.208,6.682
3,Yes,Female,-0.918,15.474
3,Yes,Female,-1.018,8.918
3,Yes,Female,-0.978,11.436
3,Yes,Female,-0.818,9.108
3,Yes,Male,-1.688,8.117
3,Yes,Female,-1.608,0.397
3,No,Male,-0.458,5.229
3,Yes,Female,-1.308,4.24
3,Yes,Female,-1.278,2.356
3,No,Male,-1.308,5.634
3,Yes,Male,-0.858,-2.632
3,Yes,Female,-0.458,7.681
32,No,Female,-0.188,14.186
32,No,Female,-0.278,4.324
32,No,Female,-0.278,8.64
32,No,Female,1.012,9.783
32,No,Female,-0.538,7.459
32,No,Female,0.212,18.342
32,No,Female,-0.418,6.701
32,No,Female,0.352,11.062
32,No,Female,0.072,15.35
32,No,Female,-0.238,2.444
32,No,Female,0.792,13.563
32,No,Female,-0.788,9.272
32,Yes,Female,-0.778,12.184
32,No,Female,-0.178,15.55
32,No,Female,-1.058,18.632
32,No,Female,0.172,5.627
32,No,Female,-1.038,13.397
32,No,Female,-0.788,20.318
32,No,Female,-0.438,12.396
32,Yes,Female,0.592,7.802
32,No,Female,-0.508,22.94
32,No,Female,-0.768,14.742
32,Yes,Female,1.022,12.872
32,No,Female,-0.078,23.04
32,No,Female,0.582,20.487
32,No,Female,-1.218,9.253
32,No,Female,0.742,10.871
32,Yes,Female,-0.108,6.221
32,No,Female,-0.548,9.341
32,No,Female,-0.598,7.035
32,No,Female,0.202,16.808
32,No,Female,-0.258,20.566
32,No,Female,0.342,15.291
32,No,Female,-0.988,13.565
32,No,Female,-0.398,21.006
32,No,Female,-0.748,4.588
32,No,Female,-0.298,19.995
32,No,Female,0.032,17.82
32,No,Female,-0.128,5.894
32,No,Female,0.372,4.576
32,No,Female,-0.618,5.762
32,No,Female,-1.178,18.571
32,No,Female,0.262,16.607
32,No,Female,0.692,8.366
32,No,Female,0.042,7.184
32,No,Female,0.132,18.042
32,Yes,Female,0.502,5.613
32,No,Female,-0.128,22.601
32,No,Female,0.272,19.888
32,Yes,Female,0.702,15.456
32,No,Female,-0.278,9.142
32,No,Female,0.612,19.91
32,No,Female,0.342,7.447
32,No,Female,-0.568,21.481
32,No,Female,0.682,18.069
32,No,Female,-0.338,20.405
32,No,Female,-0.798,16.241
32,No,Female,0.602,22.996
23,Yes,Female,-0.158,16.093
23,Yes,Female,0.692,10.18
23,Yes,Female,-0.258,9.647
23,Yes,Female,-0.038,1.059
23,Yes,Female,-0.788,4.145
23,Yes,Female,0.372,12.17
23,Yes,Female,1.212,8.26
23,Yes,Female,1.032,5.454
23,Yes,Female,0.802,6.857
23,Yes,Female,-0.748,11.914
23,Yes,Female,-0.258,4.454
23,Yes,Female,-0.098,7.451
23,Yes,Female,1.152,22.523
23,Yes,Female,-0.718,4.241
23,Yes,Female,-0.138,12.68
23,Yes,Female,0.252,12.383
23,Yes,Female,-0.168,7.452
23,Yes,Female,-0.088,12.324
23,Yes,Female,-1.848,-0.912
23,Yes,Female,0.512,11.535
23,Yes,Female,0.692,17.602
23,Yes,Female,-1.218,7.204
23,Yes,Female,0.572,-0.672
23,Yes,Female,-0.458,17.448
23,Yes,Female,0.762,6.57
23,Yes,Female,0.192,11.104
23,Yes,Female,0.552,11.583
23,Yes,Female,-0.688,8.327
23,Yes,Female,-0.718,-2.282
23,Yes,Female,1.122,10.045
23,Yes,Female,-0.318,10.469
23,Yes,Female,-0.188,3.964
23,Yes,Female,-0.348,3.565
23,Yes,Female,-0.128,16.474
23,Yes,Female,-0.258,4.468
23,Yes,Female,-0.048,14.27
23,Yes,Female,-1.038,8.159
23,Yes,Female,-0.428,-2.426
23,Yes,Female,-0.138,2.777
23,Yes,Female,-0.208,0.424
23,No,Female,0.582,9.219
23,Yes,Female,-0.868,12.471
23,Yes,Female,-1.448,6.646
23,Yes,Female,-0.258,3.483
23,Yes,Female,-0.818,12.079
23,Yes,Female,1.082,13.766
23,Yes,Female,0.772,5.885
30,No,Female,-0.418,5.026
30,Yes,Female,-0.108,0.073
30,No,Female,-1.688,9.916
30,No,Female,-1.008,15.939
30,No,Female,-0.678,15.201
30,No,Female,-1.128,8.254
30,Yes,Female,-0.248,5.209
30,No,Female,-0.118,3.556
30,Yes,Female,-0.308,15.025
30,Yes,Female,-0.918,4.564
30,Yes,Female,-1.788,5.922
30,Yes,Female,-0.388,14.602
30,Yes,Female,-1.438,0.595
30,No,Female,-0.498,6.585
30,Yes,Female,-0.738,6.295
30,Yes,Female,-1.098,6.649
30,No,Female,0.152,20.479
30,No,Female,-0.928,14.939
30,No,Female,-0.698,9.801
30,Yes,Female,-1.498,11.841
30,No,Female,-1.258,3.968
30,No,Female,-0.098,12.961
30,Yes,Female,-1.848,8.898
30,Yes,Female,1.122,18.776
30,No,Female,-0.048,18.013
30,No,Female,-1.788,9.58
30,No,Female,-1.488,1.155
30,No,Female,0.062,16.785
30,Yes,Female,-0.008,9.497
30,No,Female,-0.808,4.219
30,Yes,Female,-0.178,3.131
30,Yes,Female,-0.128,7
30,No,Female,-0.958,15.256
30,No,Female,-0.428,9.659
30,Yes,Female,-0.798,11.162
30,Yes,Female,-0.788,-1.671
30,Yes,Female,-0.088,4.4
30,No,Female,0.042,6.276
30,No,Female,-0.868,10.821
30,No,Female,0.072,9.666
30,No,Female,-0.248,4.264
30,No,Female,-0.988,15.636
30,Yes,Female,0.452,12.453
30,No,Female,-0.898,14.873
30,No,Female,-0.188,22.943
30,Yes,Female,-0.308,14.424
30,Yes,Female,-1.168,6.911
30,No,Female,-1.128,17.45
30,No,Female,-1.148,2.237
30,Yes,Female,-0.708,16.717
30,No,Female,-0.618,5.564
30,No,Female,-0.938,7.252
30,No,Female,-0.278,5.147
30,No,Female,-1.338,-0.762
30,No,Female,0.222,10.257
30,No,Female,-0.488,3.97
30,No,Female,0.132,8.248
30,Yes,Female,0.302,1.747
30,Yes,Female,0.082,5.436
30,No,Female,0.212,7.304
30,Yes,Female,-0.658,10.133
30,Yes,Female,-0.728,8.472
30,Yes,Female,-1.358,9.81
144,No,Female,-0.468,22.518
144,No,Female,0.202,14.419
144,No,Female,0.132,23.69
144,No,Female,0.762,14.309
144,No,Female,-0.638,10.88
144,No,Male,-0.508,8.109
144,No,Male,0.662,13.698
144,No,Female,-0.188,16.36
144,No,Male,0.972,21.609
144,No,Male,0.822,15.937
144,No,Male,0.782,24.138
144,No,Male,0.872,22.613
144,No,Male,0.902,11.176
144,No,Male,0.772,15.103
144,No,Female,0.322,23.89
144,No,Female,-0.748,17.467
144,No,Female,0.422,20.293
144,No,Female,-0.078,12.052
144,No,Female,0.242,12.094
144,No,Female,0.682,8.107
144,No,Male,-0.148,11.605
144,No,Male,-0.288,6.734
144,No,Female,0.232,17.102
144,No,Female,0.102,7.701
144,No,Male,0.212,11.134
144,No,Female,-0.168,20.986
144,Yes,Male,-0.118,10.124
144,No,Female,-0.058,8.178
144,No,Female,-0.278,-0.365
144,No,Male,0.892,24.993
144,No,Female,1.222,16.606
144,No,Male,0.892,19.103
144,No,Male,0.422,9.03
144,No,Female,0.542,19.141
144,No,Male,-0.338,7.071
144,No,Male,0.482,24.421
144,No,Female,-0.338,9.223
144,Yes,Male,-0.678,6.88
144,No,Male,0.012,10.252
144,No,Female,0.442,11.86
144,No,Female,-0.618,3.085
144,No,Male,0.762,16.919
144,No,Female,1.312,18.829
144,No,Male,-1.198,8.644
144,No,Female,0.142,19.521
144,No,Male,1.152,15.12
144,No,Female,-0.498,23.238
144,No,Female,-1.168,5.507
144,No,Female,-0.048,14.832
144,No,Female,0.232,8.738
144,No,Female,-2.218,17.326
144,No,Female,-0.238,3.812
144,No,Female,-0.768,19.685
144,No,Female,0.342,20.136
144,No,Male,-0.478,9.209
144,No,Female,0.622,16.225
144,No,Female,0.502,18.846
144,No,Female,0.712,22.07
144,No,Male,0.382,15.776
144,No,Female,-0.478,14.918
144,No,Female,-0.368,17.864
8,No,Female,0.942,18.308
8,No,Female,0.622,6.968
8,No,Female,0.902,19.078
8,Yes,Male,-1.048,10.261
8,Yes,Male,-0.718,13.335
8,Yes,Male,0.952,8.91
8,Yes,Male,1.342,10.724
8,No,Male,0.242,12.68
8,No,Male,0.582,17.77
8,Yes,Female,0.852,16.411
8,Yes,Male,0.522,12.298
8,No,Male,0.462,13.816
8,No,Female,1.512,15.524
8,No,Male,1.112,15.352
8,Yes,Male,-0.928,16.163
8,No,Female,0.862,16.413
8,No,Female,0.342,8.425
8,Yes,Male,-1.058,8.874
8,No,Male,0.852,20.69
8,No,Male,0.772,18.53
8,Yes,Female,-0.248,7.358
8,No,Male,1.342,12.694
8,Yes,Male,-0.228,18.399
8,Yes,Male,0.562,13.879
