iid,gender,department,level,sentiment,intention,departure_date,how_long
ed118dd6e12c8fdf3bbb94d035c18a77,F,Finance,High,9,6,2020-01-31,396
3cd06b7d2223e7de7d3fa64edc8d3cde,M,Finance,Low,8,2,NA,731
bd3838d0a3c8015918f89e9172b09d0c,M,IT,Low,8,7,2020-04-30,486
78ea04352fc9778d6cb299227fcd0228,M,IT,Low,8,4,2019-07-31,212
a7d966d941aa58d17ecfed35ca3c3a2b,F,Sales/Marketing,Low,7,4,2020-03-31,456
5243299c9361a921b2673e121109cedf,F,Finance,Low,8,2,NA,731
c3b049bdeea86265c8aa28968d51b3b4,F,HR,Low,10,3,2019-09-30,273
e6ee23670dfdd03867f2f8d88a8bfa54,M,Finance,Low,7,3,2020-01-31,396
776a53cbba9c42ea2fc5aa1e5d5564a3,M,IT,Low,9,5,2019-12-31,365
4156751273df2095b4db144fe285b96c,M,HR,High,8,4,NA,731
e3baebed27151daed024d25baf63b079,M,HR,Low,10,2,NA,731
2dc2af0b13db7d9149ac17ea782e3350,M,Finance,High,10,2,NA,731
a93bb85898e08832b5364cc7d58fe7f5,F,HR,Low,7,8,NA,731
23e676edc257d9b9a250b3cd5d159d57,M,Finance,Low,7,2,NA,731
23cbb7e3612ac7dec935c152763b127b,M,R&D,Low,7,2,NA,731
1b09882a9caee778248589a2de5bf768,M,Finance,Medium,10,1,NA,731
44bdc5213f92ff79acb3dfae532c700f,M,HR,Medium,9,7,NA,731
83082bff6b9c16c41ed99f1bac0d248b,F,Strategy & Operations,Low,7,10,2019-06-30,181
051242faf35d9a339e512cf005803bbb,M,HR,Medium,8,4,NA,731
b92f95b43f77db412beaa26d75267d62,M,IT,Low,4,4,2020-07-31,578
2bad2b5971718c09d7dde009472f4b69,M,Finance,Low,8,3,NA,731
c699f4049b49ea6a217e17e549a19771,M,R&D,Low,7,3,NA,731
d21260501157cf14b9d978358cc36eea,M,HR,Low,7,4,NA,731
b4fb021f8e25f568f8e24d5efd0d0273,F,HR,Low,7,4,NA,731
a57df0f898853cd3a1a7f9175bb1d1a4,F,HR,Low,7,5,NA,731
ec90eac27decbd111add3f7e3636a981,F,Finance,Low,10,1,NA,731
de91795c400657f2db6d5d0b71387a2f,M,Finance,Low,6,7,2019-04-30,120
253b33f5ef34295a95e6727dc623221e,M,Finance,Medium,9,4,2019-09-30,273
67a03c7ac32c9c3f9cc03467e5455d12,M,HR,Low,7,2,NA,731
1786dcaf428ca3e4e5dc651db2c890c7,F,Finance,High,9,2,NA,731
2d02e6168644f56d2d86273234f188dc,M,HR,High,9,3,2019-05-31,151
7f672bbc26e1b0b12e45fdec847ed15f,M,HR,Low,7,3,NA,731
776d110c0f2974f58d77875dc053b344,M,Finance,Low,9,5,2019-08-31,243
f5241ed50a5b81106bac2a0688a0a037,M,Finance,High,8,1,2020-11-30,700
1d3f7cacf936191f380788546b4b9cd5,M,Finance,Low,10,3,NA,731
d7c3f44487f57fcc19d4e73642d2e133,M,IT,Low,7,4,NA,731
bdff26d038b92d20f375c0af19941c7d,M,HR,High,10,2,2020-07-31,578
e02b1030cbfe3d36a8afa60453db0045,M,Finance,Medium,8,3,NA,731
5dcc50cfde17ca4e797283488632c79e,F,HR,Low,7,2,NA,731
ca35636d4d0baf948eda6fd2b9caf3da,M,R&D,High,4,9,NA,731
9aa97e7cfba78b4ef85b549cc54fc1d8,M,Finance,Low,7,3,NA,731
2f2736712a1f2079000049c29bc400a4,F,Strategy & Operations,Low,8,6,2019-04-30,120
26d1562c46e1ff96b89bbcd8b76e2291,F,IT,Low,7,4,NA,731
70c0402448aa654b22334a8910a3fd35,M,IT,Low,7,4,NA,731
a570e82ca129c78bcfc7b2df6d74181a,F,Finance,Low,10,3,NA,731
1d542f715c0e8216ae94c6e264f6964c,M,HR,Low,10,3,NA,731
32e2d8221fe2f20878b947dd346f154a,F,Finance,Medium,7,7,NA,731
ddf3f429c258b3f341fb51f8dbee955c,M,R&D,Low,9,2,NA,731
838f2b41d4e3b7aebd4546f6ac3a80ba,M,R&D,High,9,4,NA,731
68cc9023e728a63ca9e617adb8beb1cb,F,Sales/Marketing,Low,10,2,2019-07-31,212
f0638dde2ca02858c3f32c832b9429f3,M,IT,Low,7,2,2019-06-30,181
d194350d937a53333f8db1034bc52ae2,M,R&D,Low,10,1,NA,731
6d6f1cd2dbaee022be41affb7854981f,M,HR,Low,7,4,NA,731
0ed5be7850c7fe47bc8436773c0c8f16,M,HR,Low,9,3,NA,731
fbeeee6ab426da057514d2835ba3f646,M,HR,Low,8,6,2020-01-31,396
493782ebcdd97d71ff099fb98425be5c,F,Finance,Low,10,1,NA,731
78ebd8b92ae4282fe8db588ae83caffd,F,Finance,Medium,5,8,NA,731
28b60aefc91b3c58a6e9553ab79b5b67,F,IT,Low,2,5,2019-11-30,334
af2fcd268a833a4b21975f75571f2f3c,M,HR,Medium,10,2,NA,731
87bce33e8acaf57b8138cd3350c7aee3,F,Finance,Low,8,4,2020-08-31,609
331a9a295f14a63e458102991b3b4f71,F,HR,Low,10,8,NA,731
8577259305693ace74033b7a8fcaed52,M,IT,Medium,7,6,2020-09-30,639
10b11120d4a19ac02d684de40d33bb52,M,HR,Low,10,3,NA,731
4bf09050a4dca7d3ab31b4f3077edc64,M,HR,Low,10,3,NA,731
36f694dc3a20db1dca4bcc2e776d9584,F,HR,Low,7,7,NA,731
a49a84156665566fe9fce64aebdcd4fa,F,HR,Low,6,2,NA,731
96da4955c81d2ffcf4c026daf9ca69b7,M,R&D,Low,7,4,NA,731
90f71dc0a4137814db8d620d82e607b8,M,HR,High,7,9,2019-09-30,273
0e4b7d0a70621d8c57a70a168b85b347,M,HR,Low,9,3,NA,731
834a06466852f0975872d18fa94b93ab,M,HR,Low,10,3,NA,731
22b63ccfa664faff743132c004368c6b,M,HR,Low,10,2,NA,731
c0ec2c36128948628e40b29168f5f2fb,M,HR,Low,8,3,NA,731
f39204101474d18f9f9abf9a7951eb56,M,Finance,Low,7,3,NA,731
a6c50ccee2bc5877178e5a0950574b65,M,HR,Medium,7,9,2019-07-31,212
c473123bdbfe8fb8e0fc6011f6267075,F,HR,Medium,10,5,NA,731
6d79200b3353d6c972550f1bcd796fa5,M,Finance,Medium,7,4,2019-05-31,151
c57d342ee8d87ca806a4929260bac0ab,F,HR,Low,10,1,NA,731
34e1a8e2a8889dc81129790a23e7c6aa,M,HR,High,10,4,NA,731
15e50d2d9f168be91989087bd04c2fde,M,Finance,Medium,8,2,NA,731
3d4ebd7099e6ac3ec5351dc63f0c9e97,M,HR,Low,8,4,2020-09-30,639
1afb746dc30bf3a7cbb54211438c3005,M,HR,Low,7,6,NA,731
d6b8b323bb0718a2960f62eca2376a72,M,HR,Low,8,4,2020-05-31,517
03cb90565da10c8b73236a2007777eac,M,Sales/Marketing,Low,8,5,NA,731
1e80497ec71ced4d12bbb0b1d8ddd486,M,HR,Low,8,1,NA,731
a1fee3e5446efc516867b83d504557d6,M,Sales/Marketing,Medium,8,4,NA,731
a6a893882cadc2388b4f01f54226e544,F,HR,Medium,8,7,NA,731
4a2f2785e94660d41d422cfdbf4d2518,F,Finance,Low,4,2,NA,731
cdf12e1446ef95abee8fe6ec34cd59bb,M,IT,Medium,7,4,NA,731
7b486148dadc4f2a2b7098322f283913,F,HR,High,3,7,NA,731
618fe0dfcaafa0cb58d84c3c0fb480d5,F,Finance,Low,4,4,2020-02-29,425
8e896143f3784f7ca2441c9f62982f5b,M,IT,Low,8,4,NA,731
fec1c49766f801ff547e30e84e6fede9,M,Finance,Low,3,4,NA,731
547f6fb74d9d26600088789aee990574,F,HR,Low,8,2,NA,731
f61877f513479896a627d2051dd4c191,F,Strategy & Operations,Low,7,6,NA,731
038a43affdf64d56f4df2e70c0e02c92,F,Finance,Low,8,7,2019-03-31,90
405a3ed45df7af4be31f6314f7f31055,M,HR,Low,8,2,NA,731
cf9a9c756d688f42bd29f304d01659c5,F,HR,Low,7,3,NA,731
2dc435f8fb6b7303cc437021b3bc3c85,M,Finance,Low,7,6,2020-09-30,639
f8fb9ab1dad5615f6e96164e748adfa0,F,Finance,Low,7,3,NA,731
16d0f3cd5171ffa337a0bfff51442545,F,IT,High,9,5,NA,731
a678afc63121bfc4dbdc06d25df24ea8,F,Finance,Low,10,4,2019-07-31,212
b21cf375534111f0a5c95f10bba7f39d,M,R&D,Low,10,3,2020-02-29,425
46172f3d2b648ea3994bfd80703a97a2,F,Finance,Low,10,3,NA,731
05e5e8a1274ba2105c132a83fd9122d9,M,Finance,Low,6,4,NA,731
bc781536232200711adf3665b6186451,F,Finance,Low,7,6,2019-04-30,120
cccd644510fba8820d1005ffe30334eb,M,HR,Medium,7,4,NA,731
6f8e708b97ee44434b3b57d9b6367bbc,M,HR,Medium,10,1,NA,731
92c88fd4ecf70647eed96e3334134e83,M,IT,Low,8,2,NA,731
770f206cd560d7dad4c632462bc0ab20,M,HR,Medium,7,7,2019-11-30,334
e708ab9ed5216c156aefe3594ea3288c,M,HR,Low,7,3,NA,731
6c71ef40f0f563d6a11c4988e949160c,M,Sales/Marketing,Low,7,8,2019-04-30,120
4008ebe67b021db6f19341a0998af22e,F,IT,Medium,7,10,2019-09-30,273
99710630786471d8bc165b1ad2da5fa6,M,Finance,Medium,10,1,2020-05-31,517
49b80f77c0909c3792eee66c20c5cdb7,M,Finance,Low,7,5,NA,731
4f4d9d2105928e65d496ad19a46918bb,M,IT,Low,4,7,2020-09-30,639
60d3426c2db7268113e8e0a05a44f5f2,F,Finance,Low,8,3,NA,731
0e68eef7ea5e389dcca38ca82b35ce72,M,Strategy & Operations,Low,6,4,NA,731
582d529714ac4aa0dc0f43a172b7c28b,M,Sales/Marketing,Low,7,7,NA,731
10f31f88b9ecaf1114c39982f24f0f49,M,Finance,Medium,8,7,2019-03-31,90
f972d4690b63da701ce3a84ab20c241e,M,IT,Medium,4,6,2019-08-31,243
a9a6c89713e729b1b5bcbc882f1188ca,M,Finance,Low,8,1,NA,731
0d85f93c73177a4b5d34eddf0dc6fdbc,M,HR,Low,8,6,2020-01-31,396
cbc7295f8e97909fb4225a5a287140fe,M,HR,Low,8,2,NA,731
a8b4a1e961cf643ea3ab46dbde90111a,M,IT,Low,7,8,NA,731
ac21e0c7e56092db1e9035130ce22e40,M,Finance,Medium,10,3,NA,731
605e8f54fdd39710d5ad230c1929bfa6,F,HR,High,8,4,NA,731
8ed545d1771c874857dcebec37b3bd31,M,HR,Low,9,2,NA,731
4601848ee5be6a4e82182f288381b9b8,F,Finance,High,5,5,NA,731
72a2f854ab060d4437c549ea5bef3e09,F,HR,Low,7,2,NA,731
9cb8de06410fb151c0c7fc13ed5bd556,M,HR,Low,7,9,2019-05-31,151
c04e2c51a3c05292fa76799ba7be6437,F,IT,Low,8,2,NA,731
158173e73233f0d6cfc46184a5e1ac6f,F,IT,Low,8,5,NA,731
85068b515e9f22f169a600b1d0d8758a,F,Finance,Low,6,7,NA,731
ef024330220ac6ecc3149f956dbf6ab8,M,Sales/Marketing,Low,6,6,2019-01-31,31
83baff0c1507a294678a63c447041624,M,HR,Medium,7,4,NA,731
b514735693b10ffe01db11ba1e4bd7b8,F,Sales/Marketing,Low,7,6,NA,731
27be6f1b307bf8109e74441e27cb773e,F,Finance,Low,8,7,NA,731
079638393866502645111b78ef0a7c1e,M,Finance,Medium,4,7,2019-10-31,304
5b8b89a7f407427cca1d867269f754d1,F,Finance,Low,6,3,NA,731
1d3bc013ae5fcdeeb6e2d7680ae2678f,F,Finance,Low,7,2,2020-09-30,639
2fb08c59257265ca751dccb4790df526,M,Sales/Marketing,Medium,7,4,NA,731
31952835d147b7d12214e41743dd4cda,M,HR,Medium,8,3,NA,731
24a291d1a572ee3f02b8ffaa2dcac2ac,M,HR,Low,10,3,NA,731
38412bb6a1b4ee0535ee28b9f2828819,M,HR,Medium,7,5,NA,731
659b542cee6670f7c415b76519e8f356,M,Sales/Marketing,Low,9,3,NA,731
6ff1f051b85428651069b09e0bc5f8f5,M,HR,High,8,1,2019-07-31,212
231c2b43519b4bdd5bf5c79df370ae54,M,Finance,Low,7,2,NA,731
e06b0ef96d5fda8c05fa042bd5e00abd,M,Sales/Marketing,High,7,9,2019-03-31,90
11f40f87c33556044e6ebe0354f21e5a,M,Finance,Low,8,3,NA,731
7d6ed3d3592546c02280498acfe1c26b,M,HR,Low,7,4,NA,731
f7abef39b2849c7947bc49407d3e72b8,M,HR,High,9,6,2020-01-31,396
44ae4852b15cc0f06b2cbd4856846f4f,M,Finance,Low,10,3,NA,731
963805fce47cf61e6aa16499692cb2ec,F,Sales/Marketing,Low,7,4,NA,731
2a0744d75585dc4268584cc236584fdb,M,Finance,High,8,7,2020-07-31,578
7f71d35b793860ebc60301872e8f8e8d,M,HR,Low,4,3,2020-07-31,578
b1b6e2b663bebdf86472d5bc4ea41569,M,Finance,Medium,8,5,2019-04-30,120
f8139e014a48d38238202b0ea3d84343,M,Finance,Low,8,3,2020-12-31,731
308ad328436508221dd83b6933476820,M,R&D,Medium,8,2,NA,731
23092ca6e98422360a738e3895ff8c2e,M,IT,Low,4,2,NA,731
d12a106369c4390a2e7faecf81f6fa06,F,Finance,Low,7,6,2020-07-31,578
cc73a1b4b291042e140bf3a926e87e58,F,Finance,Low,3,6,NA,731
9c2d6185bd6a8e20b04c0019bee9f31e,M,HR,Medium,10,4,2019-08-31,243
27238e42c54868db78fcd8cb8c16c2a6,F,Finance,Low,9,7,2020-09-30,639
f2d966fa00d1ec98cf6a5831947867c2,M,Finance,Low,8,4,NA,731
563657e3cecd54f4c0955a3a009e04cf,M,R&D,Medium,7,5,NA,731
d389d1aa64e81f4060140f1a5c7f2849,M,HR,Low,6,6,NA,731
f300f41eb354ce6ed0d660d8af1fa018,F,Sales/Marketing,Medium,9,2,NA,731
e1ccb7523707a8d105caf2df4238d803,M,HR,High,9,6,NA,731
73cccd6da488c431645c6286eb948ebb,M,HR,Low,5,2,2019-09-30,273
5631e4d2b174e19af7aa6b76e2d38d1a,M,HR,Low,10,3,NA,731
c77fe34d0089215ef44ad88c0da3a62e,F,Sales/Marketing,Low,8,6,2019-08-31,243
2206c254d5343db146c7d4f1c27f90d8,F,HR,Low,8,3,2020-11-30,700
60d49a9fdb7a8950e868e4c9a5567736,M,HR,Medium,7,7,NA,731
7c05e2f04458f1526525a0c505a43418,M,HR,Low,7,4,2020-06-30,547
a6a82448c924bb245fa3b18d9c2a643c,M,Finance,Low,10,5,2020-01-31,396
28b8c3093fd6b99067a3d0039d04ee4e,M,Finance,High,9,3,NA,731
e2cabf6017658b4fecb3610088bd1c07,M,Finance,Low,8,6,NA,731
b1a232e5572f6ea6ef44e59738fb70e1,M,Sales/Marketing,Low,7,3,2020-05-31,517
bd2717fb68ab6ffc84ffc99d139a81ed,M,Finance,Low,3,4,NA,731
ae7c4e108c186de8e82ea0b6444af52e,M,HR,Low,8,4,NA,731
6d8fbd6d0b9fb06999b9dc89376c765e,M,Finance,High,7,4,2020-03-31,456
4a55a18844e871f97cca78067df78418,F,Sales/Marketing,Low,10,4,2020-01-31,396
dba41bfe2c19b81a7fff59deb12bad65,F,HR,Low,9,3,2020-02-29,425
a05c12d1bc5238d3e608ad485e196946,M,HR,Low,7,4,NA,731
1fd76e5c6d7caa241358fa5c8b9a3ae1,F,IT,Medium,7,5,NA,731
4c401cf33b246223266566163b4bfa9e,M,Finance,Low,10,3,NA,731
01a5e888bfbe2f8dbe4f35c9243fa358,M,HR,Low,5,7,NA,731
dd74993a6d53da959c375140924cc55e,M,IT,Low,8,5,2019-05-31,151
541d36b8a6c48b05d7bd2695fac916b0,M,Finance,High,8,4,NA,731
a864947576f44c1b94602e47034a168f,M,Finance,Low,9,3,2020-07-31,578
ad9875b01c130022429ebd6bb19ece3d,M,Finance,Medium,8,4,2019-07-31,212
d4a88254e846f76a26bb1a6145ee4eca,M,Finance,Low,7,3,NA,731
eb5a6f02a4d1f07e40ee84dd163b6959,M,Finance,Medium,7,4,NA,731
c58c06a2a24656ec917ee0ead130f28b,F,IT,Low,7,2,2020-03-31,456
a55907d1e6f7362300111a350b8e7648,F,Finance,Low,3,2,NA,731
ad60df297ead8a4dac664dc43cc3d75b,M,IT,Medium,7,4,2020-11-30,700
c16a8e206e9d854cafdbc9c7c82f9bf7,M,HR,Low,1,9,NA,731
5584a5756d603cde41a115707602f7b4,M,HR,Low,10,4,2019-12-31,365
7238d0f342830a6eab3624d331577bf2,M,Sales/Marketing,High,8,3,NA,731
ec70a3f85359f43ab5ee9d5d3b2ac7b3,M,IT,Low,6,4,2019-05-31,151
a389637c63a5396018ad29f14e0bb4e6,F,IT,Low,5,5,NA,731
9d96dffeca0b409141ceae76e9fe80fc,M,HR,Medium,7,2,2020-03-31,456
218487ea3c458c152df797909ca8c59c,F,Finance,Low,7,7,NA,731
ea1bdf05a12e144cdf6fe0d335596349,M,R&D,High,7,4,NA,731
44f3f7fabbb08c4621acce4c86c3ae83,M,R&D,Low,8,3,NA,731
a4b1e26df4c9e84a3dff03da9b9db929,F,Finance,Low,7,6,2020-03-31,456
b10c5b108e409c7a3ac480ce952ce4b6,M,HR,Low,7,4,2020-10-31,670
952fef12978421b8ebf630a1b2e83528,M,Finance,Low,7,7,2019-07-31,212
be5fb7c3b3317cd0e097eba108ddcbd8,F,HR,Low,4,9,2020-03-31,456
63e03bf370fa04912c0bbe5f48c04ea9,F,Finance,Low,7,5,NA,731
7ff299b79866bda74ec68f9c0355a172,M,Strategy & Operations,Low,8,7,2019-11-30,334
7b4be787fa0777466432aa96e8fbace5,M,HR,Low,7,7,NA,731
702a53af18131ded0a840341b31e361e,M,Finance,Low,6,8,NA,731
5704d8e4e97bf44e005f58c4fa089071,M,Finance,Low,8,4,2020-07-31,578
8535e6f5495d5d97489d35cb69c0d816,F,IT,Low,7,4,NA,731
c288b32d4a206d0509ba3de9d6c2d831,F,Finance,High,7,4,NA,731
f78bdec91b80b41b470a4796e4ce6bfc,M,IT,Low,7,2,2020-11-30,700
4809e42e7a9ca5638c8fedeaf55cff8f,M,HR,Low,6,7,NA,731
0fdb5db67e234eda28b9078f4413cf36,M,Finance,Low,8,2,NA,731
f5ce1cbf12bc1e83d3a89dcdd949bb5f,M,Finance,High,9,3,NA,731
62c1260cee785c96b4efc7bfcefc6e21,M,Sales/Marketing,Low,8,4,NA,731
a8d26a9b1fa868da74861d1c5f719ffc,M,Finance,Low,8,4,NA,731
e67a970fda5a6c7241fe1697fe5894a7,M,IT,Low,8,6,NA,731
874364a94e3a66481726d40b53520679,M,Strategy & Operations,High,10,3,NA,731
ac97a6b636c7b11e0e7fd80c9a070d1a,M,Finance,Low,8,5,2019-06-30,181
bca4dfbeeccb67ae2b91ed096fdaee49,F,IT,Medium,7,6,2020-07-31,578
81f55374fa78286c0613dd68fa9ae5af,M,HR,Low,7,3,NA,731
cb499a9d54f888752d274b9bb406605e,M,Finance,Medium,10,3,2020-04-30,486
e2b0b86640c7dbe06ab0fbb166146c6d,F,IT,High,4,4,NA,731
f3bc828d4e09480eb11302cb5fb0e8e6,M,Finance,Medium,7,5,2020-07-31,578
449e22d4da03cf4d803417aecb47e69c,M,HR,Low,2,7,2019-06-30,181
30a966bb185a862ef19216b8641a7c58,F,Sales/Marketing,Low,6,6,NA,731
0ac43aec7648baf3a1fa2acb97ec3cb1,M,Sales/Marketing,Low,7,2,2019-09-30,273
23bf11a9788247512fa309e979b7d2c8,M,R&D,Low,8,3,2019-12-31,365
dac48c15a29ab512bc2ec3149d9855e8,M,Finance,High,3,10,2019-07-31,212
a69904d0fdc5c6b6b6dd49d22ae464f9,M,HR,Low,8,1,NA,731
026afa7dd08369929b9286954dba1815,M,Sales/Marketing,High,10,1,NA,731
1f163ab007882a776764acbeb251e5e8,F,R&D,Low,4,6,NA,731
ef35b1e2f7d0494f34a811a8e4880fe9,M,IT,Low,7,4,NA,731
fb53d40b64679c12e3036ffa5a6a9d6c,F,Sales/Marketing,Low,7,3,NA,731
6ea5b99b36d02842faf520ebb7678ffd,M,Sales/Marketing,Low,9,1,NA,731
ab4963e280ac014f6dac981460183f7e,M,IT,Low,7,4,2020-01-31,396
f3e9f4c85be6ce87b80f4653b842bd01,M,Finance,Medium,6,6,NA,731
e2edd1346b42b83891be70e6a6e7e60d,M,Sales/Marketing,Low,9,2,NA,731
0d029b9c5c6fa3bb778c0eefb6cf9642,M,Sales/Marketing,Low,8,6,2019-11-30,334
0027ecae18e6d0d1b60ab40cb4d28eb3,M,Finance,Low,7,3,NA,731
9203bc5a7d89fcc1dfa66902ec895de3,M,HR,Medium,10,2,NA,731
69b2471cbbe7438ddabc89d03897f6da,M,IT,Medium,9,2,2019-11-30,334
f4d5bb6ad48dfa85c243ddb395c73d17,F,HR,High,7,1,NA,731
71c61a0f5248ff001230257d42c08d6a,M,Finance,Low,8,7,NA,731
61d671233c5394b750e13062d49b9f59,F,HR,Medium,8,4,2019-07-31,212
68d2f1fb05e6d1845cb648baebc6fdb5,F,Sales/Marketing,Low,8,1,NA,731
f76459b7d88b370182c89356b675990a,M,HR,High,8,2,NA,731
fe1874ce0cefeaf268f5b1d76a8134df,M,Strategy & Operations,Low,8,2,NA,731
1dc6743127a492137c338987a3899b35,F,Finance,Low,9,1,2020-06-30,547
9d5577bbba646465a97e15763043b6c2,M,HR,Low,7,7,NA,731
7cc2ee9a2f34dccbda15b0a06aacc6cf,M,Finance,High,7,4,NA,731
e5c15875a666fbf56d646cf09662563c,M,HR,Low,9,1,NA,731
eb4c8f1ce095ea6bef651c674f44e4d7,M,HR,Low,10,2,NA,731
9207bfb96342064ae298115c9a884aa0,F,IT,Low,8,3,2019-07-31,212
deff8debfa1c50ec81a4c8df14e8914a,M,HR,Low,7,4,NA,731
5d667257f609062ffe815188ef779df7,M,HR,Low,9,3,NA,731
73fecb89974daca4b4b681040f3725d5,M,Finance,Low,6,6,2019-11-30,334
002a82f75f5b856caf72a32fc2e19f2d,M,Sales/Marketing,Low,7,5,2020-04-30,486
3f8984dcbfbea9692a7406deaf4d24f8,F,Finance,Medium,10,3,NA,731
9faecf6471eb22ed2c40e1a205ddeee0,M,Finance,Low,9,1,NA,731
b3dd96fe51071a7ae787d3ef774772ee,M,Sales/Marketing,Low,8,3,NA,731
f8846d8a2f2ca9008a24a339123a3207,M,HR,Medium,8,4,2020-07-31,578
ae74dcd25b58286d00ed7ff2a08fbd42,M,Sales/Marketing,Low,1,9,2019-09-30,273
46295683d6d6208389eb5de1e9361ba6,F,HR,Low,8,1,NA,731
07e5df32439de64e9a345af560e8cfc6,M,Finance,Low,8,4,NA,731
db6532d14cbf6282febe6622674601bc,M,Finance,Low,8,3,NA,731
d86487e7bbe710c9630448df407c7ffd,M,Finance,Low,8,5,2019-08-31,243
a63dbf700eb6ac2a7e229222fb53a737,M,HR,Low,9,1,2019-07-31,212
35ad252b2018630b496a6699f2a9079e,M,Sales/Marketing,Low,9,3,2020-03-31,456
352e854b3239bf9fe0602dcbee017e4b,M,Finance,Low,6,5,NA,731
c056c27f1480ec316558acce76be9258,M,IT,Low,6,5,2019-11-30,334
4673b57b58b1f538d0ad9183e9ae3096,F,Finance,Low,8,1,NA,731
a8f974cdbe4c216917dd55e15e5e97c0,M,Finance,Medium,7,5,2020-10-31,670
a0333974868188ad8d32596f7fb0d21d,M,Finance,High,9,1,NA,731
a7a2ee528b5dcc654f11986691e8de47,M,HR,High,8,10,2019-03-31,90
a49949a6c2c8a43598a43c764755c394,M,Finance,Low,8,4,NA,731
40f410bf5af03ec276ef896b02ac3a5a,M,Sales/Marketing,Low,7,2,2020-01-31,396
ece9bf41df442f00d899db95e6abb801,M,Sales/Marketing,Low,10,7,2019-05-31,151
27a87fe69a8b1ac5987038b07b609dab,M,HR,Low,5,2,NA,731
dc2927d4d71befc2f1e97c7d7398f6b6,F,HR,Low,10,3,NA,731
218b7e6dfd58af110a8b0f27352e8d5a,M,HR,Medium,8,3,NA,731
3f91e8af8698028a77c3f08ea4d03ef6,M,HR,Low,9,3,NA,731
ff515322fc73ae64c6841895674556bd,M,IT,Low,6,9,2019-11-30,334
59e6323db0e5099e9f276f7865afd409,F,Finance,Low,7,5,2019-07-31,212
4f6087803611c52d1d77631a317644c4,M,Finance,Low,8,3,NA,731
dccf8bd85324c9f678a986a5861163a5,M,Finance,Medium,7,8,2020-07-31,578
1cd8644594a2978ca135ede04d6fff8d,F,Finance,Medium,10,2,2019-11-30,334
6580fc5354420eb978ff8df63e4bbe92,F,Finance,Medium,7,6,2020-02-29,425
827e95f0c68bbfe24afa70aaadd39511,M,Finance,Medium,7,5,NA,731
9d7e42d292aa2431156c45816f847487,M,HR,Low,8,2,NA,731
0e32fb02cc2c4bf571877adfd340b37f,F,Finance,Low,4,4,2020-04-30,486
c94e1c854846828b7e89b1b2d367a702,F,HR,Low,8,5,NA,731
a5bd18a8a91e4573467a561fe6a0e166,M,HR,Low,8,3,NA,731
f58f74629e0109435279013e682f3f2e,M,IT,Low,7,2,NA,731
307827c3a9f0d91af54a59e279613850,F,Finance,Low,10,4,NA,731
b9dc260884765bb9d771233b9ee892eb,F,HR,Low,4,5,2020-11-30,700
7e7e7ddc369b0374998796da67506555,F,Finance,Medium,4,6,2020-04-30,486
8c7dab55bc4e153594378431bf489d63,F,Finance,Medium,8,4,NA,731
ea8fe9e197f5e899b24b4ac5fde13a01,M,Finance,Low,8,4,2019-07-31,212
efaedc0588f3c09b69a50df1e0544723,M,Finance,Low,7,3,NA,731
a16f5b93c548ea8fa400a20afd6a849e,M,HR,Low,7,5,2020-07-31,578
9e085a80a323fec832bdd8f7d09e2756,M,HR,Medium,2,10,2019-11-30,334
1043b686c5e754413869f8cb1cf51c25,F,Finance,High,7,4,2019-08-31,243
a9f679977ba4e0c118dae60d29ea50e0,M,HR,High,8,5,NA,731
15290e65347e8b8fb13e5b54e4125ea4,M,HR,Low,8,2,NA,731
8524764d537835b73e381bbd0a72ab4f,F,Sales/Marketing,Low,3,8,2020-10-31,670
3f76ffe2eb18111f0853ecba858700ea,M,HR,Low,10,4,2020-05-31,517
59c7a26858fefb0d3061116aec82c12f,F,Finance,Medium,10,4,2019-09-30,273
fde5b50cfa417677c5495f6ae7155e34,M,Finance,High,9,3,NA,731
e85eebe5226a6bdf932039858a4cecae,M,HR,High,9,3,NA,731
bb44d6b6619cc4b27fbd8acd90d8fae3,M,IT,Low,3,6,NA,731
f72750b8bcb525fed5d20fdf77b7c011,F,Finance,Low,10,3,NA,731
c7a1729f594993e898f6ab86ec88b13a,F,HR,High,7,6,2019-09-30,273
278507c96e7392a845e7a21e80027bc6,F,Finance,High,10,2,NA,731
fcfb1cdde91a3484aaa2f7ae5360dc2a,M,Finance,High,10,3,NA,731
aed5c98b3395eda9e097bd090d61b4aa,F,Finance,Low,7,3,NA,731
53fbbf7dc76014534af952758ef15bcf,F,HR,High,7,8,2020-01-31,396
cb389aac584921c2dae194fe28d5e6c1,F,IT,Medium,4,8,NA,731
43685a091bdf4395d34f77ee6b7edce9,M,HR,Low,6,6,NA,731
6e12760ae2062e66c838c72d8c2e559c,M,HR,Medium,8,1,NA,731
1fdeaf6e24d9b0f09ccaae95976ebc9c,M,Finance,Medium,4,8,2019-12-31,365
224f2ade6f2d80fcc6aed951457eed43,F,HR,High,9,2,NA,731
9451a6e40f35209741a750ad72083a26,M,Finance,Low,7,1,NA,731
870278600459f755429d2605fb29c34a,M,Finance,High,9,3,2020-10-31,670
e4b922ecf6a4c06abf75093c1b529702,M,Finance,Low,10,4,NA,731
020fc5cce82891de2379be7b7a0c491d,F,HR,Low,7,1,NA,731
2b2f637345fd1d862388bbf48051dd4a,M,HR,Low,9,2,2020-02-29,425
1d34010364c12fae7629cfc34e04b72c,M,Finance,Low,8,7,2020-01-31,396
